,negativo_score
mas um bom,4.336212234038807e-05
ao me colocarem nessa,2.741519598457791e-05
site lannister vendedor vêm,2.741519598457791e-05
rastreio tem no site,2.741519598457791e-05
me perguntar se recebi,2.741519598457791e-05
lannister vendedor vêm me,2.741519598457791e-05
tem no site lannister,2.741519598457791e-05
vendedor vêm me perguntar,2.741519598457791e-05
os itens fico preocupado,2.741519598457791e-05
minha compra ao me,2.741519598457791e-05
perguntar se recebi lote,2.741519598457791e-05
comprei itens me chega,2.741519598457791e-05
chega item que nem,2.741519598457791e-05
nem rastreio tem no,2.741519598457791e-05
lote os itens fico,2.741519598457791e-05
no site lannister vendedor,2.741519598457791e-05
me chega item que,2.741519598457791e-05
se recebi lote os,2.741519598457791e-05
item que nem rastreio,2.741519598457791e-05
itens me chega item,2.741519598457791e-05
com minha compra ao,2.741519598457791e-05
vêm me perguntar se,2.741519598457791e-05
recebi lote os itens,2.741519598457791e-05
fico preocupado com minha,2.741519598457791e-05
me colocarem nessa posição,2.741519598457791e-05
preocupado com minha compra,2.741519598457791e-05
que nem rastreio tem,2.741519598457791e-05
compra ao me colocarem,2.741519598457791e-05
itens fico preocupado com,2.741519598457791e-05
prazo estipulado mas,4.4420761642167505e-05
mais escura,4.227067874230032e-05
nao vou,5.913133961966211e-05
partir,5.97808432775554e-05
se mesmo,3.450136644899964e-05
no dia 03,4.784181367599903e-05
2018 recebi,3.4561855803655925e-05
opiniao,6.432103334826197e-05
que minha,7.344036799978336e-05
comprei dois relógios,5.334129633248281e-05
boca,6.299943334908906e-05
oferecido pela,4.407601903342863e-05
de pano de,3.456858944286825e-05
pano de prato,3.456858944286825e-05
chegou em minha casa,5.183045229509099e-05
um trabalho,4.7857220061253284e-05
agora nenhuma posição sobre,2.71677516933077e-05
aguardo de alguma posição,2.71677516933077e-05
ge só chegaram mandei,2.71677516933077e-05
só chegaram mandei mensagem,2.71677516933077e-05
no dia 05 01,2.71677516933077e-05
posição sobre 5º item,2.71677516933077e-05
de alguma posição do,2.71677516933077e-05
mandei mensagem ao vendedor,2.71677516933077e-05
via stark no dia,2.71677516933077e-05
vendedor ou do stark,2.71677516933077e-05
no aguardo de alguma,2.71677516933077e-05
até agora nenhuma posição,2.71677516933077e-05
vendedor via stark no,2.71677516933077e-05
01 até agora nenhuma,2.71677516933077e-05
chegaram mandei mensagem ao,2.71677516933077e-05
stark no dia 05,2.71677516933077e-05
item no aguardo de,2.71677516933077e-05
5º item no aguardo,2.71677516933077e-05
do vendedor ou do,2.71677516933077e-05
mensagem ao vendedor via,2.71677516933077e-05
sobre 5º item no,2.71677516933077e-05
comprei heasets ge só,2.71677516933077e-05
posição do vendedor ou,2.71677516933077e-05
alguma posição do vendedor,2.71677516933077e-05
ao vendedor via stark,2.71677516933077e-05
nenhuma posição sobre 5º,2.71677516933077e-05
heasets ge só chegaram,2.71677516933077e-05
quanto na,6.39562350668645e-05
da bolsa,8.597784443009607e-05
aprovado dia 06 10,2.7136906793224946e-05
não obtenho resposta retorno,2.7136906793224946e-05
tentando desde dia 20,2.7136906793224946e-05
via stark mas não,2.7136906793224946e-05
17 10 mesmo assim,2.7136906793224946e-05
por demora cancelamento do,2.7136906793224946e-05
no dia 17 10,2.7136906793224946e-05
pedido aprovado dia 06,2.7136906793224946e-05
06 10 por demora,2.7136906793224946e-05
estou tentando desde dia,2.7136906793224946e-05
dia 06 10 por,2.7136906793224946e-05
10 mesmo assim mandam,2.7136906793224946e-05
10 por demora cancelamento,2.7136906793224946e-05
assim mandam mercadoria estou,2.7136906793224946e-05
mercadoria estou tentando desde,2.7136906793224946e-05
stark mas não obtenho,2.7136906793224946e-05
mandam mercadoria estou tentando,2.7136906793224946e-05
do pedido no dia,2.7136906793224946e-05
10 contato via stark,2.7136906793224946e-05
mas não obtenho resposta,2.7136906793224946e-05
contato via stark mas,2.7136906793224946e-05
dia 20 10 contato,2.7136906793224946e-05
pedido no dia 17,2.7136906793224946e-05
20 10 contato via,2.7136906793224946e-05
mesmo assim mandam mercadoria,2.7136906793224946e-05
demora cancelamento do pedido,2.7136906793224946e-05
dia 17 10 mesmo,2.7136906793224946e-05
desde dia 20 10,2.7136906793224946e-05
sem nenhuma proteção,4.716089071717782e-05
cobraram fretes,4.5730701169748176e-05
com fita,4.386744593669627e-05
entre as,7.340161735586358e-05
mim como,3.384804735408062e-05
metragem,7.149187353274825e-05
recibi,7.471594414415113e-05
mas site,5.784480749682132e-05
site pois,5.8663401387708746e-05
rastrear meu,4.4228402513688285e-05
representante,3.495405242255772e-05
lindo porém,6.862648549612476e-05
me deram um prazo,3.918369799220565e-05
só esperava que,4.3272744615642625e-05
mas não gostei do,4.286588417688115e-05
do produto porque,5.532700609141148e-05
maximo,4.678622108774561e-05
de colocar se recebeu,2.68664933853478e-05
isso dois vieram amassados,2.68664933853478e-05
esqueceram de colocar se,2.68664933853478e-05
comprei pendentes veio num,2.68664933853478e-05
colocar se recebeu produto,2.68664933853478e-05
nada de proteção com,2.68664933853478e-05
com isso dois vieram,2.68664933853478e-05
de papelão fraca sem,2.68664933853478e-05
recebeu produto em bom,2.68664933853478e-05
amassados ai vc vai,2.68664933853478e-05
veio num caixa de,2.68664933853478e-05
vieram amassados ai vc,2.68664933853478e-05
estado pois comprei pendentes,2.68664933853478e-05
dois vieram amassados ai,2.68664933853478e-05
só esqueceram de colocar,2.68664933853478e-05
sem quase nada de,2.68664933853478e-05
pois comprei pendentes veio,2.68664933853478e-05
quase nada de proteção,2.68664933853478e-05
se recebeu produto em,2.68664933853478e-05
em bom estado pois,2.68664933853478e-05
de proteção com isso,2.68664933853478e-05
num caixa de papelão,2.68664933853478e-05
caixa de papelão fraca,2.68664933853478e-05
ai vc vai reclamar,2.68664933853478e-05
bom estado pois comprei,2.68664933853478e-05
fraca sem quase nada,2.68664933853478e-05
pendentes veio num caixa,2.68664933853478e-05
proteção com isso dois,2.68664933853478e-05
papelão fraca sem quase,2.68664933853478e-05
atendimento alias só há,2.686286254796876e-05
por meio de atendimento,2.686286254796876e-05
falta de respeito como,2.686286254796876e-05
canal fone só que,2.686286254796876e-05
alias só há um,2.686286254796876e-05
meio de atendimento eletronico,2.686286254796876e-05
há um canal fone,2.686286254796876e-05
insatisfeita com pó venda,2.686286254796876e-05
atendimento em nenhum doos,2.686286254796876e-05
canais de atendimento alias,2.686286254796876e-05
pó venda não consigo,2.686286254796876e-05
venda não consigo atendimento,2.686286254796876e-05
cliente estou insatisfeita com,2.686286254796876e-05
estou insatisfeita com pó,2.686286254796876e-05
como cliente estou insatisfeita,2.686286254796876e-05
doos canais de atendimento,2.686286254796876e-05
com pó venda não,2.686286254796876e-05
que por meio de,2.686286254796876e-05
em nenhum doos canais,2.686286254796876e-05
de atendimento alias só,2.686286254796876e-05
não consigo atendimento em,2.686286254796876e-05
fone só que por,2.686286254796876e-05
consigo atendimento em nenhum,2.686286254796876e-05
nenhum doos canais de,2.686286254796876e-05
só que por meio,2.686286254796876e-05
só há um canal,2.686286254796876e-05
respeito como cliente estou,2.686286254796876e-05
de respeito como cliente,2.686286254796876e-05
um canal fone só,2.686286254796876e-05
entregue mas ainda,4.0569454064551255e-05
uma película de,4.0338887333663454e-05
duas já,3.664349587072756e-05
frio,5.6792153810315146e-05
os acessórios,6.943057003070558e-05
nunca tive qualquer problema,4.374770115548283e-05
qualidade tb,3.3833256308915e-05
se tiver,4.405619658676413e-05
de cortar,4.896170667773625e-05
que gerou,3.945273997913874e-05
dificuldade em,5.3588958841459155e-05
um amigo em,3.458150287807264e-05
história,4.450163408481209e-05
por isso ainda não,4.3794023252598084e-05
email falando,4.212111820028161e-05
até porque,4.227415251934149e-05
recibo,4.546061695010536e-05
na minha cidade,5.9160423968364115e-05
ajuda de,4.174932734487201e-05
que encomenda,4.289719155321297e-05
embalagem original,5.7141528471571057e-05
pois prazo,3.848207247486796e-05
com um pequeno defeito,8.150884128577506e-05
foi como esperado produto,3.644335949900263e-05
hrs,4.4246133094412854e-05
carregamento,4.668320728207506e-05
envio urgente,3.710173077318111e-05
video,5.172632383804329e-05
que levar,4.930905056220593e-05
apenas um código,4.468114602783934e-05
foi feita no prazo,6.736505459648509e-05
sou cliente há,4.4229485968582744e-05
momento peço,4.0756097414981423e-05
ser frágil,4.65354069918662e-05
produto que comprei veio,4.002477443420443e-05
para funcionar,4.054165475868925e-05
duplicado,4.392582802323576e-05
produto não tive nenhum,4.4785095544623576e-05
em plástico bolha,5.046357780288311e-05
ajustes,5.0684605442746046e-05
da pulseira,4.774081018517078e-05
demorou bastante,6.185434167452649e-05
poucas,6.0702314130585106e-05
xerox,4.3825453232312264e-05
não tinha sido,4.442391821911758e-05
quase 15 dias,4.764063719250936e-05
ao tamanho,4.2598538025687805e-05
em relação entrega,5.040512260226687e-05
faixa de,5.5146044057813946e-05
sobre andamento,4.123725333488448e-05
porém não veio,6.46500132022786e-05
já recebi produto,4.7473774288265276e-05
shoptaime,5.226522409094309e-05
primeiro chegou,4.442685358305554e-05
de vcs que,4.720675103004601e-05
recomendaria pois,4.202925097366749e-05
cumpriram com,6.166669200401113e-05
223,4.6430772514460984e-05
uma sendo que,4.0687937994349556e-05
comprar algo,4.549651833894724e-05
igual na foto,4.208624407149615e-05
entrega do outro,3.8764062615718346e-05
na próxima,6.985559888026083e-05
do produto em,5.250348038355854e-05
do vendedor sim,4.311108136965698e-05
satisfação do,6.860227432116327e-05
ainda esperando,5.3877369963437164e-05
alternativa,4.173640135032524e-05
vinha com,4.5951220506443184e-05
fiquei contente pois,3.3036124234226185e-05
atrasaram,8.447990775087131e-05
que por causa,4.820588256733489e-05
terminar,5.598409231291215e-05
isso mas,5.297651905253503e-05
que as lannister,3.905551863476905e-05
muuuuito,8.795839365814615e-05
lenta,4.61643432203317e-05
cortinas mas,4.893843931644439e-05
compra as,6.243222429097513e-05
se trata de um,4.932310646561237e-05
bem gostei,4.4310682715614525e-05
porém correio,4.6148602072875645e-05
detalhes do,6.009748759704675e-05
do boneco,4.322256993583549e-05
uma qualidade melhor,5.457598731505502e-05
parte que,4.646690847827876e-05
exato momento,4.051459465037783e-05
um certo,4.597932051635573e-05
que estaria,4.1349408513882586e-05
uma mas,5.024141361379081e-05
prancha,6.15774068735723e-05
roxo,4.463427075086849e-05
deu trabalho,4.221834864673613e-05
respondeu minha,5.075855813299003e-05
foi me entregue,4.137907380844273e-05
frete deveria ser,7.461069984228856e-05
boa porem,4.514788802411865e-05
mandar um,3.606397730658448e-05
foi longo demais,4.9995705804847e-05
que envio,4.804461489546631e-05
não gostei do acabamento,6.415188527388561e-05
produto assim,4.476635468075942e-05
comunicando,4.295318448998743e-05
comprar com vcs mas,3.5195623220592826e-05
não entregou na minha,3.506020880148114e-05
comprei dois rolos de,3.81214291165385e-05
vivo,5.339104197485441e-05
outro foi,4.4138821532253036e-05
com entrega do,4.227799085404918e-05
semelhantes,5.2734044557328395e-05
liguei varias vezes,3.737649566500028e-05
forma de pagamento,5.364137591230018e-05
estranhei,5.6329349064957314e-05
preferi,4.790650354392065e-05
pelo produto correto,4.088899384261129e-05
no site mas ainda,3.219329906896656e-05
produto entregou,8.077213509366478e-05
não tenha,7.264720140292007e-05
trocar pelo,3.7596694730079174e-05
também entrega,4.8405632117535475e-05
do prazo mas em,4.34037246655036e-05
segundo que,3.9431342599573306e-05
foi entregue até presente,3.600641170162841e-05
frete mais caro que,4.009930814208633e-05
quando não,6.604381226299366e-05
chá,7.256476296336373e-05
protudo,0.00015746439527628033
achei muito pequeno,5.97667417076095e-05
estou com uma,4.06148861833752e-05
loja veio,5.1707678110410195e-05
quebrada não,4.214606832574894e-05
posso dizer se,4.208752763715785e-05
lannister ainda,4.034128941941566e-05
portão,3.911074178137861e-05
desagradou,4.027587370866257e-05
que não tinha ninguém,3.721226471981059e-05
nada de mais,5.42036509235405e-05
na venda,7.59905812233503e-05
cor azul era,4.703823235711618e-05
de não ser,5.968680894582227e-05
com facilidade,7.171508281559016e-05
orelha,3.986526828101497e-05
do frete foi,4.2351770780452344e-05
isso pq,3.8503471377018575e-05
toda danificada,4.000248756861964e-05
na caixa sem,3.900977309170451e-05
por favor preciso,4.0555399777067916e-05
uma pena,0.0001084439282530363
que não entregaram,4.0713585407303506e-05
sobre pedido,4.129123112845554e-05
no dia 22,3.8261537483284176e-05
produto comprado em,3.854778965464409e-05
marca diferente,4.0534891205361755e-05
que pode ser,4.118663842360075e-05
gostei nao,4.820745007108987e-05
puffs,6.625275065460297e-05
pelo mesmo,3.917422795720374e-05
mais não foi,3.9485302368220765e-05
algo que eu,3.414751177598e-05
de boa qualidade porém,4.514207591378246e-05
ja estava,4.49007348950638e-05
entrega demorada,8.554979315692308e-05
da embalagem que,4.057196812055666e-05
falar na,4.826700057886238e-05
seria no,3.9595687650430314e-05
mais cuidado com,3.946168280418254e-05
erro quando,4.716793207598578e-05
prazo para entrega era,3.98550052245924e-05
entrega passou,4.69398005996756e-05
tendo em vista que,4.578362469360341e-05
emitida não,3.8404192206158094e-05
no site porém,3.914470900542302e-05
que tirar,4.238580158847553e-05
camada,4.7145170587326434e-05
no ato da entrega,5.0391401834419145e-05
devolver produto não consigo,3.565219493430063e-05
cumpriu com prometido,5.0811437784870826e-05
demora em,5.311398706028316e-05
devolver não,4.044355847247243e-05
no início,5.309413422426524e-05
consultar,4.360130206370213e-05
vaso,7.186447170112863e-05
da original,5.227570559745476e-05
do que chegou,4.676621794913239e-05
que estava no site,4.138204835007554e-05
ruim que,5.372209796385758e-05
portanto não posso,4.857231474907834e-05
ah,4.568237195666479e-05
tipo de problema,3.854379974076597e-05
produtos que não,4.835366714600565e-05
08 18,5.247378845326444e-05
lannister até agora,3.858995334001632e-05
material muito frágil,3.755092372067283e-05
um dos meus pedidos,3.8034725411701474e-05
ao valor,6.280650554400012e-05
uma porta,4.881902657230954e-05
partes de,4.080661144019673e-05
se vcs,6.316150763081102e-05
com esta empresa,5.327472614279991e-05
dia todo,5.300352971718432e-05
separação,4.0113588694452697e-05
mas gostei do,3.9933090920993985e-05
servir,6.348384360312586e-05
branco mas,3.7787912052300846e-05
de comprar entrega,5.731486350523967e-05
tanto que,6.161183680312121e-05
02 porém,4.2102569007112564e-05
de 14,5.3141002877232935e-05
problema as,3.674629474457907e-05
vc paga frete,4.190740905624163e-05
para verificar,6.501689217869261e-05
não atendeu as expectativas,4.862110643261788e-05
últimas,3.798080588808759e-05
em 20,3.991370531723011e-05
do computador,3.863799300165354e-05
produto valor,4.565722521104869e-05
couro legítimo,4.5776537315792334e-05
chegar ate,4.1793932292452844e-05
só no,5.699458422146596e-05
apesar do produto ter,4.1430321179460945e-05
casa da,4.4378932284552455e-05
correspondeu ao,6.118049246453463e-05
mas mesmo assim,0.0001162972237116166
correios que não,4.6388816222850956e-05
doa,4.5021888345291264e-05
porém produto chegou,3.6765300022269755e-05
dois produtos na,3.7772762873601967e-05
no anúncio diz,3.7477510708674244e-05
até hoje ainda,4.1308223431467634e-05
antes da entrega,5.226184666342238e-05
de um presente,3.5911135434933466e-05
da compra estou aguardando,3.637895544053124e-05
recebi preto,4.425238366206495e-05
me atender,5.393775042704134e-05
xicaras,3.3270952829096546e-05
produto venho,4.357790654914332e-05
com tampa quebrada,4.1926691270101875e-05
pedido também,3.919602895939977e-05
pra minha filha,4.634822013802448e-05
mas eu não,3.8845928182928966e-05
nunca tive problemas com,0.00012753909333629716
para avaliar,0.00010335862215017221
gostei vou,5.035670190412959e-05
ser cobrado,3.945136399508304e-05
mas na embalagem,4.396030656902421e-05
entrega atrasou,7.543754594308665e-05
aramado,4.346261821738872e-05
pois meu produto,4.204267331545825e-05
boa noite comprei,3.3771622935679615e-05
gostei achei,6.0979749201271944e-05
compra agora,4.543642263179615e-05
vamos aguardar,5.278249165680703e-05
queria uma,3.5427872833672266e-05
chamar,4.029279979080471e-05
um notebook,3.7832770858559384e-05
único ponto negativo,4.1018369116705774e-05
no recebimento,4.142600853231027e-05
receber os produtos,6.14104513974675e-05
prazo da entrega foi,3.985391336900233e-05
acredito que tenha,3.909278594331747e-05
porém as,5.125920980791347e-05
no fornecedor,4.1119004063187724e-05
produto menor do,4.738307643602966e-05
maleável,4.984518161849947e-05
que produto nao,5.418340469978666e-05
sempre comprei nas lannister,5.4270901025370736e-05
de vencer,4.20206784768007e-05
outubro,4.3828580864120415e-05
02 dois,4.068770310316734e-05
da taxa,4.6775860500397315e-05
na página,3.888832562092793e-05
de borracha,4.947377797050453e-05
pois os correios,5.892900733336582e-05
abaixo do,9.065454999904743e-05
oportunidade de,6.666962863384265e-05
dia em que,4.575544886254328e-05
via correios,6.168956249369393e-05
parece mais,5.409884355229023e-05
site lannister com,6.055300386725976e-05
duas estou aguardando,4.2850854691364406e-05
de quase um mês,4.2851788564138304e-05
gastei,0.00011309497599264208
automático,5.738353711178452e-05
cumpriu com prazo,6.838699804461053e-05
frete esta,4.2939953550559635e-05
de cabo,5.909657186026599e-05
escuro,0.00013047192737104636
que havia pedido,5.05679736711513e-05
porque empresa,4.5028983682925225e-05
meu relógio,8.556180939306292e-05
de cloreto de magnésio,3.219329906896656e-05
inúmeras,5.7162296732090945e-05
bolsa de,6.286216449766244e-05
mas ela,4.954033408212266e-05
apartamento,4.6101482349778586e-05
que na descrição,5.606829055104956e-05
que efetuei compra,3.756982088088183e-05
dvd,5.3612782441304064e-05
porém os,6.84059695165098e-05
separados mas,5.1996249713036654e-05
para até,6.897052845473674e-05
dia de atraso,4.4563753034883446e-05
nota fiscal ainda,3.8748511299059084e-05
vermelho veio,5.022736357505523e-05
primeiro produto,4.084077370773017e-05
vindo em,4.3500142991106254e-05
comodidade,4.457897026740967e-05
cuidado no,4.247021572481156e-05
pelo qual,3.947057734452294e-05
aparece no site,5.7274750804900254e-05
burocracia para,3.845166548420867e-05
por engano,6.047627170195486e-05
na foto não,4.212058055489403e-05
valor da compra,5.583440813269388e-05
questao,3.6920416613602475e-05
que pegar nos correios,3.936126364080539e-05
2014,4.8884361342773555e-05
de dizer que,3.8555791609555595e-05
com essa loja,9.69864793331362e-05
pequeno problema,4.8867496377405486e-05
só um pouco,6.575993113398246e-05
os produtos vem,4.073950409524444e-05
sempre tive,3.492829911541507e-05
falta chegar,7.793199603539127e-05
explicando motivo,3.790830878200759e-05
ainda mandaram,4.978161366573105e-05
tem apenas,5.926451986740564e-05
na postagem,5.414385142169321e-05
estava na descrição,4.1331309684298734e-05
estou com dificuldade,3.777023196091009e-05
apesar de já,3.870650874036977e-05
selo da,3.594819758011606e-05
apresentado no site,5.997006905522499e-05
temos que,6.694020701707309e-05
24 horas,5.247884338066635e-05
de tomar,4.141249440334393e-05
bonito no,4.626144095668631e-05
cartucho que,4.0990027723143306e-05
prestam,4.5629682456789126e-05
para zenfone,3.677939079117667e-05
dias mas,4.836486712981648e-05
que estava no anuncio,3.9955217297348056e-05
quando produto chegou,4.443176313271805e-05
de anos,5.8195322785167635e-05
de lojas,5.3865173323455835e-05
erros,3.963094031379234e-05
que fez,4.929601182525656e-05
de modo geral,3.950971399457581e-05
de dificuldade,3.7240234540237074e-05
por baixo,3.5392489472991194e-05
em comprar com,3.5195623220592826e-05
01 08 2018,3.5161749007775234e-05
merece,5.307415873820419e-05
tudo na,4.144666303550445e-05
essa avaliação,4.389322031674098e-05
apenas um jogo de,3.6313580707567105e-05
mesmo em,4.3085956263472505e-05
do prazo combinado não,3.867701009428036e-05
cortina chegou,4.043970452566982e-05
porém comprei duas,3.7950968491706856e-05
entro no site,4.670171625344763e-05
por motivos,3.745479523582902e-05
qualquer pessoa,7.075660684974713e-05
preço mas,4.143698678006836e-05
problema estou,4.47372654512617e-05
recebi produto no dia,4.422070770853284e-05
no primeiro dia,6.65181968686728e-05
mais dessa vez,5.1507602441437665e-05
no geral produto,4.287542416809328e-05
sacos,5.983174666797307e-05
veio ok,4.1126993019797974e-05
cassio,5.1008672845251774e-05
melhor produto,6.261858968045554e-05
cliente lannister,3.537353852230135e-05
mais em estoque,3.3934807558109994e-05
de uma forma,3.4944844506009295e-05
veio numa embalagem,4.297714358974676e-05
apesar de ter sido,4.95825590340245e-05
as toalhas são,5.3302930677045554e-05
site da stark,5.107696767813003e-05
de ficar,5.2814761752828946e-05
devido ao,9.641957375504955e-05
bem claro,3.570734536003937e-05
site do stark não,2.8480560423795507e-05
desagradável,6.323695462251484e-05
já produto,3.768647354987498e-05
este produto foi,4.760375129413668e-05
que estava na,4.988535659213561e-05
cor muito diferente,4.124576655864925e-05
categoria,4.0425905913818475e-05
especificar,7.587899294402481e-05
um pouco diferente,3.847539377256129e-05
para solicitar,4.149544278082903e-05
muito abaixo,3.868874445485322e-05
mais dias,3.8602713137726064e-05
gostei muito dessa,4.408792745342189e-05
comprei até,5.542268578495885e-05
06 04,3.701180979047988e-05
pedacinho,4.832255969181715e-05
muito trabalho,3.777089667903516e-05
desejar um,4.730884505583718e-05
em papel,3.833279700627139e-05
demorou muito pra chegar,9.494757496103441e-05
compra dessa,4.152481296431612e-05
foto parecia ser,3.5535052861300804e-05
comprar com essa,3.9065635763143946e-05
por não ter,5.4157284640256376e-05
do rj,3.439044363466467e-05
ela tem,3.5711219788357494e-05
achei bem,3.842289721825899e-05
como foto,6.022425218350479e-05
mantém,5.619798296837374e-05
era maior,5.354350153065967e-05
medidas erradas,3.608097639792945e-05
clonado,4.2058286432598597e-05
não preciso,3.417329758746097e-05
na pulseira,4.518517758618967e-05
bom só não,5.13555811105675e-05
um dos itens do,4.036422715346379e-05
chegou com tampa,3.9291339351105044e-05
menos em,3.584788082630464e-05
mais meu,5.123001303475589e-05
do que realmente,3.665215260931153e-05
com voltagem,6.300750594875849e-05
normalmente,0.00012766548080547194
durante transporte,5.0662594955020834e-05
levemente,4.7407638626199464e-05
ficar no prejuízo,3.919800820824674e-05
foi isso,4.858018978631094e-05
que tinha comprado,3.553398272250669e-05
cheiro de,6.145947872705108e-05
morango,4.8395659717858427e-05
acabamento da,3.9656205624341794e-05
colocado em,3.2698789660751824e-05
tinha sido entregue,4.001571680889786e-05
cliente pois,4.437088029157909e-05
uma caixinha,5.498422023186773e-05
que inclusive,3.5425585887930186e-05
desatualizado,4.6102714260795746e-05
lindo porem,4.433850974920589e-05
pois essa,3.340999827475557e-05
tem cheiro,4.009006502022064e-05
descrito como,4.596270468640411e-05
veio marrom,3.712651716886692e-05
lojas parceiras,5.202276497532346e-05
parceiro do,3.524798022768658e-05
dessa forma,4.783385090203352e-05
na cor que,5.500864291238006e-05
os relógios,6.253676400257355e-05
eu já tinha,3.948276065370661e-05
salgado,4.355272919710057e-05
estou em,5.4308729547029615e-05
entretanto veio,4.216823909150122e-05
oferecida,3.375380858407131e-05
comprei vou,4.377951750588952e-05
nao vieram,4.964321016229114e-05
pelo contrário,3.50784978089799e-05
mandei msg,4.319869864858291e-05
enviados em,3.788031657245218e-05
chave de,4.0527928806649003e-05
encaminhamento,4.36021368753635e-05
uma cópia,3.559923832346136e-05
entrega foi rápida mas,3.849467319993148e-05
atrapalha,3.981521596576319e-05
receio de,4.001331039572855e-05
de rosa,4.174836596307032e-05
gostei do prazo de,3.889939307545301e-05
das toalhas,6.751486837216553e-05
compra anterior,4.43883844668663e-05
no site do stark,5.9267552598565865e-05
relação ao prazo,3.471518629193422e-05
porém chegou,0.0001237006945539505
errado do,4.0759606012106044e-05
totalmente satisfeita,4.038581812412085e-05
da carteira,3.7520857469313984e-05
chegou ja,4.5672055496475314e-05
em menos tempo,3.9303300758178615e-05
descrição da,4.732059313444597e-05
imprevistos,5.125867632246439e-05
decoração de,3.571373075299931e-05
gosta de,3.925017090933949e-05
facas,5.640304659707654e-05
daí,6.945448456807848e-05
recebi os dois produtos,3.2000788348267924e-05
entretanto recebi,4.263745618661452e-05
do stark que,3.3319026566343943e-05
criança de,4.393598909360013e-05
só vou,5.2408575827591484e-05
data prevista para entrega,7.643340195957912e-05
para sua,4.2202123151181405e-05
porém que,3.7638661087757536e-05
além dos,3.220130557966543e-05
embalagem que veio,3.3863777157086146e-05
compro pela,5.3863582579034306e-05
no site da loja,3.812663004031014e-05
tive problemas com loja,4.054096889924791e-05
produto precisa,3.676122003118288e-05
recebi todos os produtos,6.521162163722684e-05
em um dos,3.613170086415473e-05
mas cor,4.746190355193963e-05
para utilizar,3.857349770343479e-05
entregue com sucesso,5.315374807372922e-05
estava previsto para chegar,3.36291827739066e-05
houve uma,5.1952330244705585e-05
as baterias,7.202014652680735e-05
loja em si,3.836786475267824e-05
de suas,3.753577906334521e-05
estão todos,5.399133319681411e-05
cantos,4.0900303757417065e-05
embalagem diz,3.429762527800907e-05
buscar na,4.419865347056001e-05
vendidos,3.9316336354599935e-05
no mais tudo em,3.139180616083267e-05
mais tudo em ordem,3.139180616083267e-05
dia dos,3.4134774982126516e-05
pensando em,4.7020674315871004e-05
produto como original,4.5631370996856314e-05
uma chave,4.372052968260962e-05
que comprou,4.3545678465853815e-05
achei que fosse,0.00010436876096690036
dias de uso,5.847677404576786e-05
caixinhas,3.773285908574846e-05
28 05,3.955636677155316e-05
achava,5.226960956558931e-05
demorado mais,3.965325668985608e-05
provavelmente por,4.064685724411937e-05
site comprei,3.314172335566381e-05
com data de entrega,3.8864147642262944e-05
moto g5,3.298735808005457e-05
02 mas,3.0375119126486517e-05
do produto nota,3.438757853815582e-05
porém não foi entregue,3.478861411041388e-05
que necessito,3.593567373724518e-05
hoje recebi,4.188913785186224e-05
produtos atendimento,3.663259650242275e-05
tinha que ser,4.2198957941052496e-05
porém entregue,4.706962538424354e-05
de boas,5.415056742845943e-05
um jogo de cama,4.789785708238584e-05
na agencia dos correios,3.249978436377401e-05
produto hoje,4.6600210939900713e-05
funcionava,4.428493949009034e-05
com menos de,4.9039280380539426e-05
pois ela,3.548930622713622e-05
uma empresa que,3.8543958561256385e-05
prazo de entrega de,5.201084383663325e-05
cortar cabelo,4.119621388458086e-05
atualizava,3.4808457296360965e-05
da que eu pedi,3.552918413191232e-05
veio um pouco,7.1464082866806e-05
frente do,3.4397658748822766e-05
entrega era para dia,3.28402256920529e-05
duros,4.235989963705932e-05
com alça,5.053837842383237e-05
culpa do vendedor,3.5176335150787375e-05
os tamanhos,4.212404070412712e-05
nota fiscal caixa,3.39006551729787e-05
lençois,2.972709618926953e-05
exposto,6.139253077707888e-05
vê se,4.1868626445782414e-05
mas produto veio,4.1839971978655274e-05
que comprei vieram,4.263336757085662e-05
entrega foi rapida,0.00010843929427243994
mais parece,4.464214898930161e-05
não temos,4.919894657677369e-05
por sedex,5.2926518274336765e-05
entega,6.981159650920695e-05
com etiqueta,4.1734887056771384e-05
em um só,3.694207376967347e-05
não sou,3.3968416845874615e-05
apesar de ter recebido,3.4878061134523354e-05
que vinha,3.681406160507007e-05
por conta dos correios,5.932929914509265e-05
contento,5.4742521502178415e-05
que atrasou,3.5805472761995554e-05
de encaixe,3.5310353246814015e-05
um pedaço,3.406141925375499e-05
empresa pois,3.80662310923953e-05
na montagem,3.9628686379733304e-05
não avisa,3.967316193831356e-05
com quase,4.6647522695980434e-05
seja mais,3.497711828131511e-05
com mesma,4.037840523765718e-05
deveria ser um pouco,4.209648959925124e-05
conforme solicitei,3.3124020205624205e-05
retirada do,3.554763087346069e-05
produtos em uma,3.194509808850083e-05
dia para,3.931462864218356e-05
nunca me,4.711267783075697e-05
material parece,5.0900208859140436e-05
melhor mais,3.826760674754355e-05
maternidade,4.19221458604606e-05
deveria informar,4.234090744049625e-05
nota fiscal fora,3.674361846835704e-05
que produto seja,3.86802890585165e-05
os prazos de,4.049513488006173e-05
feito uma compra,3.2224802557271306e-05
só depois,4.387336737026945e-05
exige,4.271804092992358e-05
não gostei do prazo,3.5242423237069414e-05
produto pequeno,5.4329527091446744e-05
varias compras,3.6616709525538024e-05
